"Primary_key","ACTIVITY_TYPE","SEX","INSEE_CODE","job_42","CURRENT_AGE","is_student","highest_diploma","household_type","target"
60248,"TACT1.1","Male","66008","csp_3_8",47,FALSE,"DIP1_8","FM4_1","Y"
60249,"TACT2.1","Female","66008","csp_7_5",65,FALSE,"DIP1_3","FM1_2","Y"
60253,"TACT2.1","Female","66009","csp_7_5",77,FALSE,"DIP1_1","FM1_2","Y"
60254,"TACT2.5","Male","66009","csp_8_5",46,TRUE,"DIP1_3","FM1_1","Y"
60255,"TACT1.1","Female","66009","csp_3_3",58,FALSE,"DIP1_8","FM4_1","Y"
60257,"TACT1.1","Male","66009","csp_4_6",38,FALSE,"DIP1_8","FM4_1","J"
60260,"TACT2.1","Male","66011","csp_7_7",65,FALSE,"DIP1_3","FM1_1","Y"
60261,"TACT2.5","Male","66011","csp_8_5",49,FALSE,"DIP1_4","FM3_2","Y"
60262,"TACT2.1","Female","66011","csp_7_7",69,FALSE,"DIP2","FM4_4","J"
60266,"TACT2.1","Female","66011","csp_7_1",80,FALSE,"DIP1_1","FM4_4","Y"
60267,"TACT1.1","Female","66011","csp_3_4",43,FALSE,"DIP1_8","FM4_1","Y"
60269,"TACT1.1","Male","66014","csp_6_3",42,FALSE,"DIP2","FM4_2","Y"
60271,"TACT1.1","Female","66014","csp_5_2",65,FALSE,"DIP1_3","FM4_3","J"
60273,"TACT2.1","Female","66014","csp_7_8",75,FALSE,"DIP2","FM4_4","J"
60276,"TACT2.5","Male","66015","csp_8_5",58,FALSE,"DIP3","FM1_1","Y"
60277,"TACT2.1","Female","66015","csp_7_7",93,FALSE,"DIP1_1","FM1_2","Y"
60278,"TACT2.1","Female","66015","csp_7_8",84,FALSE,"DIP1_6","FM4_4","Y"
60279,"TACT2.1","Male","66015","csp_7_8",66,FALSE,"DIP1_2","FM1_1","J"
60280,"TACT1.1","Male","66015","csp_6_7",46,FALSE,"DIP1_6","FM4_1","Y"
60281,"TACT1.1","Female","66015","csp_4_3",46,FALSE,"DIP1_7","FM4_1","Y"
60282,"TACT1.1","Female","66016","csp_4_3",39,FALSE,"DIP1_8","FM4_1","Y"
60283,"TACT1.1","Male","66016","csp_6_2",48,FALSE,"DIP1_3","FM4_1","Y"
60284,"TACT2.1","Female","66016","csp_7_7",67,FALSE,"DIP1_4","FM4_4","Y"
60286,"TACT1.1","Male","66016","csp_2_1",60,FALSE,"DIP1_3","FM2_0","J"
60291,"TACT2.5","Female","66017","csp_8_5",53,FALSE,"DIP3","FM1_2","Y"
60295,"TACT1.1","Male","66017","csp_4_5",53,FALSE,"DIP1_4","FM4_1","Y"
60297,"TACT1.1","Male","66017","csp_6_3",45,FALSE,"DIP1_3","FM1_1","Y"
60299,"TACT2.1","Male","66017","csp_7_7",66,FALSE,"DIP1_1","FM1_1","Y"
60300,"TACT1.1","Female","66017","csp_5_2",61,FALSE,"DIP1_3","FM4_1","Y"
60301,"TACT2.5","Male","66017","csp_8_5",49,FALSE,"DIP2","FM1_1","Y"
60302,"TACT1.1","Female","66017","csp_5_2",50,FALSE,"DIP1_4","FM4_1","Y"
60303,"TACT1.1","Male","66017","csp_6_2",30,FALSE,"DIP1_5","FM3_2","Y"
60305,"TACT1.1","Male","66017","csp_5_2",42,FALSE,"DIP1_4","FM4_1","Y"
60311,"TACT1.1","Male","66021","csp_5_3",29,FALSE,"DIP1_4","FM4_1","J"
60313,"TACT1.1","Female","66021","csp_4_2",77,FALSE,"DIP1_3","FM3_2","Y"
60314,"TACT2.1","Female","66021","csp_7_5",69,FALSE,"DIP1_3","FM4_4","J"
60316,"TACT1.1","Male","66023","csp_5_2",28,FALSE,"DIP1_3","FM4_1","Y"
60317,"TACT1.1","Male","66023","csp_2_2",51,FALSE,"DIP3","FM4_1","Y"
60318,"TACT1.1","Male","66023","csp_3_5",53,FALSE,"DIP1_4","FM1_1","J"
60319,"TACT2.1","Male","66024","csp_7_5",69,FALSE,"DIP1_5","FM4_4","Y"
60320,"TACT1.1","Male","66024","csp_6_7",37,FALSE,"DIP3","FM4_1","Y"
60321,"TACT1.2","Male","66024","csp_6_8",47,FALSE,"DIP2","FM4_4","Y"
60324,"TACT1.1","Male","66024","csp_4_7",60,FALSE,"DIP1_5","FM4_1","Y"
60325,"TACT1.1","Male","66024","csp_4_6",61,FALSE,"DIP1_3","FM4_2","J"
60328,"TACT1.1","Male","66025","csp_6_3",59,FALSE,"DIP1_3","FM4_1","Y"
60330,"TACT1.1","Female","66025","csp_5_2",50,FALSE,"DIP1_4","FM4_1","Y"
60334,"TACT2.1","Female","66028","csp_7_1",97,FALSE,"DIP2","FM4_4","Y"
60335,"TACT2.1","Male","66028","csp_7_8",79,FALSE,"DIP2","FM4_4","J"
60338,"TACT2.1","Female","66028","csp_7_1",85,FALSE,"DIP1_1","FM3_2","Y"
60340,"TACT2.1","Male","66028","csp_7_2",78,FALSE,"DIP1_6","FM4_4","Y"
60342,"TACT2.1","Male","66033","csp_7_5",62,FALSE,"DIP1_3","FM4_3","J"
60347,"TACT2.2","Female","66037","csp_8_4",20,TRUE,"DIP1_2","FM4_1","Y"
60348,"TACT1.1","Male","66037","csp_5_3",50,FALSE,"DIP3","FM4_2","Y"
60349,"TACT2.2","Female","66037","csp_8_5",16,TRUE,"DIP3","FM3_2","Y"
60352,"TACT2.2","Male","66037","csp_8_4",15,TRUE,"DIP3","FM3_2","Y"
60353,"TACT2.2","Male","66037","csp_8_4",24,FALSE,"DIP1_3","FM4_1","Y"
60355,"TACT1.1","Female","66037","csp_5_6",36,FALSE,"DIP1_3","FM4_1","Y"
60356,"TACT2.1","Female","66037","csp_7_7",66,FALSE,"DIP1_3","FM4_4","J"
60361,"TACT2.1","Female","66037","csp_7_7",86,FALSE,"DIP3","FM1_2","Y"
60363,"TACT2.1","Male","66037","csp_7_8",68,FALSE,"DIP1_3","FM4_4","J"
60365,"TACT1.1","Male","66037","csp_4_8",38,FALSE,"DIP1_5","FM4_1","Y"
60366,"TACT1.1","Female","66037","csp_5_2",52,FALSE,"DIP1_3","FM4_1","Y"
60368,"TACT2.1","Female","66037","csp_7_7",84,FALSE,"DIP2","FM4_4","J"
60369,"TACT2.1","Female","66038","csp_7_5",78,FALSE,"DIP3","FM4_4","Y"
60370,"TACT1.2","Male","66038","csp_6_3",35,FALSE,"DIP1_3","FM3_2","Y"
60372,"TACT1.1","Male","66038","csp_6_9",46,FALSE,"DIP1_3","FM4_2","Y"
60373,"TACT2.1","Male","66038","csp_7_8",80,FALSE,"DIP1","FM4_4","J"
60379,"TACT1.1","Female","66048","csp_5_4",49,FALSE,"DIP1_6","FM4_1","Y"
60380,"TACT2.2","Male","66048","csp_8_4",17,TRUE,"DIP2","FM4_2","Y"
60381,"TACT2.1","Female","66048","csp_7_7",73,FALSE,"DIP1_2","FM4_4","J"
60383,"TACT2.2","Female","66049","csp_8_4",15,FALSE,"DIP3","FM3_2","Y"
60384,"TACT1.1","Female","66049","csp_5_6",60,FALSE,"DIP1_7","FM4_3","J"
60386,"TACT2.5","Female","66049","csp_8_5",48,TRUE,"DIP1_6","FM4_2","Y"
60388,"TACT1.1","Female","66049","csp_5_6",62,FALSE,"DIP1_3","FM1_2","Y"
60392,"TACT2.1","Male","66049","csp_7_2",84,FALSE,"DIP3","FM4_4","J"
60396,"TACT1.1","Male","66050","csp_6_2",40,FALSE,"DIP1_3","FM4_1","Y"
60397,"TACT2.1","Female","66050","csp_7_2",74,FALSE,"DIP1_4","FM4_4","J"
60399,"TACT1.1","Male","66050","csp_3_7",36,FALSE,"DIP1_7","FM4_1","Y"
60401,"TACT2.4","Female","66053","csp_8_6",63,FALSE,"DIP1_6","FM4_4","Y"
60405,"TACT2.1","Female","66055","csp_7_5",73,FALSE,"DIP3","FM1_2","Y"
60408,"TACT2.1","Female","66057","csp_7_8",83,FALSE,"DIP2","FM1_2","Y"
60409,"TACT1.1","Female","66059","csp_3_5",62,FALSE,"DIP1_8","FM4_3","J"
60410,"TACT1.1","Male","66059","csp_6_3",59,FALSE,"DIP1_3","FM4_1","Y"
60411,"TACT2.1","Male","66059","csp_7_8",69,FALSE,"DIP1_1","FM4_4","Y"
60412,"TACT2.4","Female","66061","csp_8_5",26,FALSE,"DIP1_2","FM4_2","Y"
60413,"TACT2.1","Male","66065","csp_7_4",70,FALSE,"DIP1_3","FM4_4","Y"
60414,"TACT2.1","Female","66065","csp_7_1",68,FALSE,"DIP1_3","FM4_2","Y"
60416,"TACT1.1","Female","66065","csp_4_2",44,FALSE,"DIP1_7","FM4_3","J"
60417,"TACT1.1","Male","66065","csp_4_7",51,FALSE,"DIP1_6","FM4_1","Y"
60418,"TACT2.1","Female","66065","csp_7_7",85,FALSE,"DIP2","FM3_2","Y"
60420,"TACT2.2","Female","66065","csp_8_4",15,TRUE,"DIP1_2","FM4_1","Y"
60421,"TACT1.1","Male","66065","csp_6_7",55,FALSE,"DIP1_3","FM1_1","Y"
60424,"TACT2.2","Male","66065","csp_8_4",21,TRUE,"DIP1_2","FM4_3","Y"
60426,"TACT1.1","Female","66065","csp_5_5",54,FALSE,"DIP1_3","FM4_1","Y"
60428,"TACT2.2","Male","66065","csp_8_4",21,TRUE,"DIP1_2","FM4_1","Y"
60429,"TACT1.1","Male","66066","csp_6_7",36,FALSE,"DIP1_5","FM4_1","Y"
60430,"TACT2.1","Male","66067","csp_7_5",77,FALSE,"DIP1_6","FM4_4","Y"
60431,"TACT2.1","Female","66069","csp_7_7",79,FALSE,"DIP3","FM1_2","Y"
60432,"TACT1.1","Female","66069","csp_4_6",57,FALSE,"DIP1_2","FM3_1","J"
60433,"TACT2.1","Female","66069","csp_7_2",73,FALSE,"DIP1_6","FM1_2","Y"
60435,"TACT2.1","Female","66069","csp_7_7",72,FALSE,"DIP1_3","FM1_2","Y"
60436,"TACT1.2","Male","66069","csp_4_6",59,FALSE,"DIP1_6","FM4_3","J"
60438,"TACT1.1","Male","66069","csp_6_7",53,FALSE,"DIP1_3","FM4_1","Y"
60440,"TACT1.1","Male","66073","csp_6_7",34,FALSE,"DIP1_5","FM4_1","Y"
60441,"TACT2.1","Male","66074","csp_7_8",75,FALSE,"DIP1_1","FM4_4","Y"
60442,"TACT2.2","Female","66074","csp_8_4",20,TRUE,"DIP1_2","FM4_1","Y"
60444,"TACT2.4","Female","66082","csp_8_6",99,FALSE,"DIP1_1","FM1_2","Y"
60446,"TACT2.1","Male","66084","csp_7_5",73,FALSE,"DIP1_3","FM4_3","J"
60448,"TACT2.2","Male","66088","csp_8_4",21,TRUE,"DIP1_2","FM4_1","Y"
60449,"TACT2.1","Female","66088","csp_7_5",81,FALSE,"DIP1_6","FM4_4","Y"
60451,"TACT2.2","Male","66088","csp_8_4",23,TRUE,"DIP1_5","FM3_2","Y"
60452,"TACT2.1","Female","66088","csp_7_7",91,FALSE,"DIP1_2","FM1_2","J"
60453,"TACT2.1","Female","66088","csp_7_7",67,FALSE,"DIP1_2","FM4_4","J"
60454,"TACT2.1","Male","66089","csp_7_8",83,FALSE,"DIP1_3","FM4_4","J"
60455,"TACT1.1","Male","66093","csp_6_8",51,FALSE,"DIP2","FM4_1","Y"
60459,"TACT2.5","Male","66094","csp_8_5",37,FALSE,"DIP3","FM4_2","Y"
60460,"TACT2.1","Female","66094","csp_7_5",71,FALSE,"DIP1_9","FM1_2","J"
60462,"TACT2.2","Male","66094","csp_8_4",22,TRUE,"DIP3","FM4_4","Y"
60463,"TACT2.1","Female","66094","csp_7_8",74,FALSE,"DIP1_3","FM4_4","J"
60464,"TACT2.5","Male","66094","csp_8_5",27,FALSE,"DIP1_3","FM4_4","Y"
60468,"TACT1.1","Female","66096","csp_4_6",48,FALSE,"DIP1_7","FM4_1","J"
60470,"TACT1.1","Male","66100","csp_3_8",47,FALSE,"DIP1_8","FM4_1","Y"
60471,"TACT1.1","Male","66101","csp_6_3",18,TRUE,"DIP1_3","FM3_1","Y"
60474,"TACT1.1","Female","66106","csp_3_4",44,FALSE,"DIP1_8","FM4_1","Y"
60475,"TACT2.1","Female","66106","csp_7_1",69,FALSE,"DIP1_1","FM4_4","Y"
60477,"TACT1.1","Male","66106","csp_4_2",27,FALSE,"DIP1_6","FM4_1","Y"
60478,"TACT2.1","Male","66108","csp_7_4",84,FALSE,"DIP2","FM4_4","J"
60483,"TACT2.1","Female","66108","csp_7_5",91,FALSE,"DIP1_1","FM4_4","Y"
60488,"TACT1.1","Male","66114","csp_3_4",44,FALSE,"DIP1_9","FM4_2","J"
60489,"TACT2.1","Female","66114","csp_7_4",74,FALSE,"DIP1_1","FM1_2","Y"
60492,"TACT1.1","Male","66115","csp_6_4",38,FALSE,"DIP1_5","FM4_1","Y"
60495,"TACT2.5","Female","66121","csp_8_5",50,FALSE,"DIP1_7","FM4_4","Y"
60498,"TACT2.5","Male","66124","csp_8_5",39,FALSE,"DIP1","FM4_1","Y"
60499,"TACT1.1","Female","66126","csp_4_2",58,FALSE,"DIP1_7","FM4_1","Y"
60501,"TACT1.1","Male","66127","csp_2_1",54,FALSE,"DIP1_3","FM4_1","J"
60504,"TACT1.1","Female","66132","csp_1_1",58,FALSE,"DIP3","FM4_1","Y"
60505,"TACT2.2","Male","66133","csp_8_4",22,TRUE,"DIP1_4","FM4_1","Y"
60510,"TACT1.1","Male","66133","csp_4_7",41,FALSE,"DIP1_6","FM4_1","Y"
60511,"TACT2.1","Female","66134","csp_7_7",69,FALSE,"DIP1_3","FM1_2","Y"
60512,"TACT1.1","Male","66134","csp_4_6",29,TRUE,"DIP1_6","FM4_1","Y"
60513,"TACT2.5","Female","66136","csp_8_5",24,FALSE,"DIP1_4","FM4_2","Y"
60514,"TACT2.1","Male","66136","csp_7_8",95,FALSE,"DIP1_1","FM1_1","Y"
60516,"TACT2.1","Male","66136","csp_7_7",70,FALSE,"DIP1_2","FM1_1","J"
60517,"TACT2.1","Male","66136","csp_7_8",82,FALSE,"DIP1_1","FM4_4","Y"
60518,"TACT2.2","Male","66136","csp_8_4",22,TRUE,"DIP1_4","FM4_1","Y"
60519,"TACT2.4","Female","66136","csp_8_5",41,FALSE,"DIP1_1","FM3_2","Y"
60521,"TACT1.1","Female","66136","csp_4_3",22,FALSE,"DIP1_7","FM4_1","Y"
60523,"TACT1.1","Female","66136","csp_5_4",55,FALSE,"DIP3","FM4_1","J"
60525,"TACT2.1","Male","66136","csp_7_8",89,FALSE,"DIP1_1","FM4_1","Y"
60527,"TACT2.5","Male","66136","csp_8_5",17,FALSE,"DIP1_2","FM4_1","Y"
60532,"TACT1.1","Male","66136","csp_5_5",38,FALSE,"DIP1_3","FM4_2","J"
60534,"TACT1.1","Female","66136","csp_5_6",38,FALSE,"DIP1_3","FM3_2","J"
60535,"TACT2.2","Male","66136","csp_8_5",15,TRUE,"DIP3","FM2_0","Y"
60536,"TACT2.1","Female","66136","csp_7_7",75,FALSE,"DIP2","FM4_4","J"
60537,"TACT2.1","Female","66136","csp_7_7",77,FALSE,"DIP1_1","FM4_4","J"
60538,"TACT1.2","Female","66136","csp_8_1",20,FALSE,"DIP1_4","FM4_1","Y"
60539,"TACT1.1","Male","66136","csp_2_2",61,FALSE,"DIP1_4","FM1_1","J"
60540,"TACT2.1","Female","66136","csp_7_2",66,FALSE,"DIP1_1","FM1_2","Y"
60542,"TACT2.1","Female","66136","csp_7_5",74,FALSE,"DIP1_4","FM1_2","Y"
60543,"TACT2.1","Male","66136","csp_7_4",93,FALSE,"DIP1_6","FM1_1","Y"
60544,"TACT2.1","Female","66136","csp_7_8",83,FALSE,"DIP1_3","FM1_2","J"
60546,"TACT1.1","Male","66136","csp_1_1",64,FALSE,"DIP2","FM1_1","Y"
60548,"TACT1.1","Male","66136","csp_6_9",32,FALSE,"DIP2","FM2_0","Y"
60549,"TACT2.1","Male","66136","csp_7_5",67,FALSE,"DIP1_8","FM1_1","Y"
60551,"TACT1.1","Female","66136","csp_5_2",62,FALSE,"DIP1_3","FM4_1","J"
60552,"TACT1.1","Female","66136","csp_4_6",29,FALSE,"DIP1_6","FM4_1","Y"
60555,"TACT1.1","Male","66136","csp_6_8",33,FALSE,"DIP3","FM1_1","Y"
60556,"TACT2.1","Male","66136","csp_7_8",67,FALSE,"DIP1_3","FM3_1","J"
60557,"TACT1.1","Female","66136","csp_5_6",54,FALSE,"DIP1_3","FM4_1","Y"
60559,"TACT2.1","Female","66136","csp_7_1",78,FALSE,"DIP1_1","FM1_2","Y"
60560,"TACT1.1","Female","66136","csp_5_6",30,FALSE,"DIP1_6","FM4_1","Y"
60561,"TACT2.1","Male","66136","csp_7_8",78,FALSE,"DIP1_1","FM3_1","J"
60563,"TACT2.2","Male","66136","csp_8_4",19,TRUE,"DIP1_2","FM4_1","Y"
60565,"TACT1.2","Female","66136","csp_5_6",36,FALSE,"DIP1_3","FM4_4","J"
60572,"TACT1.1","Male","66136","csp_6_2",65,FALSE,"DIP1_3","FM4_1","Y"
60574,"TACT1.1","Male","66136","csp_5_5",22,TRUE,"DIP1_2","FM4_1","Y"
60576,"TACT2.5","Female","66136","csp_8_5",43,FALSE,"DIP1_6","FM4_2","Y"
60577,"TACT2.2","Female","66136","csp_8_5",15,TRUE,"DIP3","FM3_2","Y"
60579,"TACT2.1","Female","66136","csp_7_1",71,FALSE,"DIP1_2","FM4_4","J"
60580,"TACT2.1","Female","66136","csp_7_5",66,FALSE,"DIP1_6","FM4_4","Y"
60581,"TACT1.1","Male","66136","csp_6_3",56,FALSE,"DIP1_3","FM4_1","J"
60583,"TACT2.1","Female","66136","csp_7_4",78,FALSE,"DIP1_6","FM4_4","J"
60586,"TACT2.2","Male","66136","csp_8_4",22,TRUE,"DIP1_4","FM4_2","Y"
60587,"TACT1.1","Female","66136","csp_4_6",44,FALSE,"DIP1_6","FM4_1","Y"
60588,"TACT2.1","Male","66136","csp_7_8",75,FALSE,"DIP1_3","FM3_1","J"
60591,"TACT1.1","Male","66136","csp_6_7",29,FALSE,"DIP1_3","FM4_2","J"
60593,"TACT2.2","Male","66136","csp_8_4",18,TRUE,"DIP1_2","FM4_2","Y"
60595,"TACT2.2","Male","66136","csp_8_4",19,TRUE,"DIP1_2","FM4_1","Y"
60599,"TACT1.1","Male","66136","csp_6_7",26,FALSE,"DIP1_3","FM4_4","Y"
60600,"TACT1.1","Male","66136","csp_2_2",57,FALSE,"DIP1_7","FM4_1","J"
60604,"TACT2.1","Male","66136","csp_7_8",69,FALSE,"DIP1_1","FM4_4","Y"
60605,"TACT1.1","Male","66136","csp_2_1",49,FALSE,"DIP1_3","FM4_1","J"
60606,"TACT1.1","Female","66136","csp_5_2",58,FALSE,"DIP1_5","FM4_1","Y"
60607,"TACT2.5","Male","66136","csp_8_5",42,FALSE,"DIP1_4","FM3_1","J"
60609,"TACT2.1","Female","66136","csp_7_7",76,FALSE,"DIP1_3","FM4_4","J"
60611,"TACT2.1","Male","66136","csp_7_5",77,FALSE,"DIP1_6","FM4_4","Y"
60612,"TACT1.1","Female","66136","csp_5_5",48,FALSE,"DIP1_3","FM4_1","J"
60615,"TACT2.5","Female","66136","csp_8_5",21,FALSE,"DIP1_3","FM3_2","Y"
60617,"TACT1.1","Male","66136","csp_6_8",26,FALSE,"DIP1_2","FM4_1","Y"
60621,"TACT2.2","Male","66136","csp_8_4",18,TRUE,"DIP1_2","FM3_2","Y"
60622,"TACT2.4","Female","66136","csp_8_5",38,FALSE,"DIP3","FM4_2","Y"
60624,"TACT1.1","Male","66136","csp_4_8",60,FALSE,"DIP3","FM4_1","Y"
60626,"TACT1.1","Male","66136","csp_1_1",53,FALSE,"DIP1_5","FM4_2","Y"
60632,"TACT2.1","Male","66136","csp_7_8",82,FALSE,"DIP1_1","FM4_4","J"
60636,"TACT1.1","Female","66136","csp_5_5",33,FALSE,"DIP1_7","FM4_1","Y"
60637,"TACT2.2","Female","66136","csp_8_4",15,TRUE,"DIP1_2","FM4_1","Y"
60642,"TACT1.1","Male","66136","csp_6_2",31,FALSE,"DIP1_4","FM4_1","Y"
60643,"TACT1.1","Male","66136","csp_4_8",38,FALSE,"DIP1_6","FM4_1","Y"
60645,"TACT2.1","Female","66136","csp_7_7",76,FALSE,"DIP1_3","FM4_4","J"
60647,"TACT1.1","Male","66136","csp_6_5",55,FALSE,"DIP1_3","FM4_2","Y"
60648,"TACT1.1","Female","66136","csp_6_8",59,FALSE,"DIP1_4","FM1_2","J"
60649,"TACT1.1","Male","66136","csp_5_5",51,FALSE,"DIP1_4","FM4_1","Y"
60650,"TACT1.1","Male","66136","csp_4_5",42,FALSE,"DIP1_4","FM4_1","Y"
60651,"TACT2.1","Female","66136","csp_7_1",96,FALSE,"DIP1_1","FM1_2","Y"
60652,"TACT1.1","Female","66136","csp_1_1",57,FALSE,"DIP1_2","FM4_1","J"
60653,"TACT2.1","Female","66136","csp_7_2",66,FALSE,"DIP1_3","FM4_4","J"
60657,"TACT2.1","Female","66136","csp_7_5",89,FALSE,"DIP1_4","FM1_2","Y"
60659,"TACT2.1","Male","66136","csp_7_8",72,FALSE,"DIP1_1","FM4_4","Y"
60660,"TACT2.1","Male","66136","csp_7_8",78,FALSE,"DIP3","FM1_1","Y"
60662,"TACT2.2","Female","66136","csp_8_4",15,TRUE,"DIP1_2","FM4_1","Y"
60663,"TACT1.1","Female","66136","csp_5_6",61,FALSE,"DIP1","FM1_2","J"
60666,"TACT2.1","Female","66136","csp_7_5",81,FALSE,"DIP1_8","FM4_4","J"
60667,"TACT1.1","Female","66136","csp_3_8",52,FALSE,"DIP1_7","FM4_3","J"
60668,"TACT1.1","Female","66136","csp_5_2",26,FALSE,"DIP1_2","FM3_2","Y"
60670,"TACT2.1","Female","66136","csp_7_7",87,FALSE,"DIP1_4","FM3_2","Y"
60671,"TACT2.5","Male","66136","csp_8_5",50,FALSE,"DIP3","FM1_1","Y"
60673,"TACT2.1","Female","66136","csp_7_7",67,FALSE,"DIP1_2","FM4_4","J"
60674,"TACT2.1","Male","66136","csp_7_8",89,FALSE,"DIP1","FM1_1","J"
60675,"TACT1.1","Female","66136","csp_4_6",44,FALSE,"DIP1_6","FM4_1","Y"
60680,"TACT2.2","Male","66136","csp_8_4",18,TRUE,"DIP1_3","FM4_2","Y"
60681,"TACT1.1","Male","66136","csp_2_1",49,FALSE,"DIP1_6","FM4_1","Y"
60683,"TACT1.1","Male","66136","csp_4_6",57,FALSE,"DIP1_8","FM4_2","J"
60684,"TACT2.1","Female","66136","csp_7_7",66,FALSE,"DIP1_3","FM4_4","J"
60686,"TACT1.1","Female","66136","csp_5_2",20,TRUE,"DIP1_4","FM4_1","Y"
60687,"TACT1.1","Female","66137","csp_6_7",48,FALSE,"DIP1_3","FM4_1","J"
60688,"TACT2.4","Female","66137","csp_8_6",84,FALSE,"DIP1","FM4_4","Y"
60690,"TACT1.2","Female","66137","csp_5_6",53,FALSE,"DIP3","FM3_2","Y"
60691,"TACT2.1","Female","66137","csp_7_2",69,FALSE,"DIP1_1","FM4_4","Y"
60692,"TACT2.1","Female","66138","csp_7_4",95,FALSE,"DIP3","FM4_2","Y"
60693,"TACT1.1","Female","66138","csp_5_5",23,FALSE,"DIP1_7","FM1_2","Y"
60694,"TACT2.1","Male","66138","csp_7_8",95,FALSE,"DIP1_1","FM1_1","Y"
60695,"TACT2.1","Female","66140","csp_7_7",75,FALSE,"DIP1_2","FM4_4","J"
60698,"TACT2.1","Male","66140","csp_7_8",64,FALSE,"DIP1_3","FM4_3","J"
60702,"TACT2.1","Male","66141","csp_7_8",64,FALSE,"DIP1_3","FM4_3","J"
60703,"TACT2.1","Female","66141","csp_7_5",81,FALSE,"DIP1_8","FM4_4","J"
60705,"TACT2.1","Female","66141","csp_7_5",68,FALSE,"DIP1_2","FM1_2","J"
60706,"TACT1.1","Male","66141","csp_5_3",55,FALSE,"DIP1_3","FM4_1","Y"
60707,"TACT1.1","Female","66141","csp_5_3",29,FALSE,"DIP1_5","FM1_2","Y"
60708,"TACT1.1","Male","66141","csp_3_8",53,FALSE,"DIP1_3","FM4_1","J"
60709,"TACT1.1","Male","66141","csp_4_3",52,FALSE,"DIP1_3","FM1_1","Y"
60710,"TACT2.5","Female","66141","csp_8_5",26,FALSE,"DIP1_3","FM3_2","Y"
60711,"TACT1.1","Male","66141","csp_1_1",59,FALSE,"DIP1_3","FM4_4","J"
60712,"TACT2.1","Female","66141","csp_7_5",66,FALSE,"DIP1_6","FM4_4","Y"
60713,"TACT1.1","Female","66141","csp_2_1",48,FALSE,"DIP1_5","FM4_1","Y"
60714,"TACT1.1","Male","66141","csp_3_5",54,FALSE,"DIP1_7","FM4_1","J"
60718,"TACT1.1","Male","66144","csp_4_5",65,FALSE,"DIP1_6","FM4_1","Y"
60721,"TACT2.1","Male","66144","csp_7_7",67,FALSE,"DIP1_3","FM1_1","Y"
60722,"TACT2.1","Female","66144","csp_7_7",81,FALSE,"DIP1_1","FM4_4","J"
60723,"TACT1.1","Female","66144","csp_4_6",54,FALSE,"DIP1_3","FM1_2","J"
60726,"TACT2.1","Female","66144","csp_7_7",78,FALSE,"DIP2","FM4_4","J"
60728,"TACT2.4","Female","66145","csp_8_6",89,FALSE,"DIP2","FM2_0","Y"
60731,"TACT2.1","Female","66145","csp_7_5",62,FALSE,"DIP1_7","FM4_4","Y"
60732,"TACT1.1","Male","66148","csp_5_2",38,FALSE,"DIP1_6","FM4_1","Y"
60733,"TACT1.1","Female","66148","csp_4_3",58,FALSE,"DIP1_6","FM4_3","J"
60735,"TACT2.1","Male","66148","csp_7_7",75,FALSE,"DIP1_4","FM4_3","J"
60736,"TACT2.1","Female","66149","csp_7_5",69,FALSE,"DIP1_3","FM4_4","J"
60740,"TACT2.2","Male","66149","csp_8_5",17,TRUE,"DIP3","FM4_1","Y"
60741,"TACT1.1","Female","66150","csp_5_2",42,FALSE,"DIP1_4","FM4_1","Y"
60746,"TACT1.1","Female","66162","csp_5_6",52,FALSE,"DIP1_6","FM4_1","Y"
60748,"TACT2.4","Male","66164","csp_8_5",37,FALSE,"DIP1_2","FM4_4","Y"
60749,"TACT1.1","Female","66164","csp_4_6",34,FALSE,"DIP1_8","FM4_1","J"
60750,"TACT1.1","Female","66164","csp_3_4",34,FALSE,"DIP1_7","FM4_1","Y"
60751,"TACT2.2","Male","66164","csp_8_4",20,TRUE,"DIP1_2","FM2_0","Y"
60752,"TACT2.1","Male","66164","csp_7_8",65,FALSE,"DIP1_5","FM4_3","J"
60753,"TACT1.1","Female","66164","csp_3_7",40,FALSE,"DIP1_7","FM1_2","J"
60754,"TACT2.1","Female","66164","csp_7_5",70,FALSE,"DIP1_7","FM4_4","Y"
60759,"TACT1.1","Female","66165","csp_4_2",58,FALSE,"DIP1_6","FM4_3","J"
60760,"TACT1.1","Female","66165","csp_4_2",37,FALSE,"DIP1_7","FM4_1","Y"
60761,"TACT2.1","Male","66165","csp_7_5",70,FALSE,"DIP1_1","FM4_4","Y"
60763,"TACT2.1","Female","66166","csp_7_7",67,FALSE,"DIP1_3","FM4_4","J"
60768,"TACT1.1","Male","66168","csp_6_7",58,FALSE,"DIP1_6","FM1_1","Y"
60769,"TACT1.1","Male","66168","csp_4_8",50,FALSE,"DIP1_3","FM4_1","Y"
60770,"TACT1.1","Female","66168","csp_6_3",50,FALSE,"DIP1_3","FM4_1","Y"
60773,"TACT1.1","Male","66171","csp_2_1",64,FALSE,"DIP1_5","FM4_1","Y"
60774,"TACT2.4","Female","66171","csp_8_5",56,FALSE,"DIP1_4","FM4_2","Y"
60775,"TACT2.1","Female","66171","csp_7_7",86,FALSE,"DIP1_2","FM1_2","J"
60781,"TACT2.2","Male","66171","csp_8_4",15,TRUE,"DIP1_2","FM3_2","Y"
60783,"TACT2.1","Male","66171","csp_7_5",75,FALSE,"DIP1_4","FM1_1","Y"
